class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post
no	X and Y	domestic	public	private - public	(?!private)(\b\w+) and (\bpublic)	 process over 30 billion gallons of water per day for 	domestic and public	 use, removing a wide range of contaminants.
no	X and Y	new	existing	new - old	(\bnew) and (?!old)(\b\w+)	 The system can be used to monitor drinking water and finished-water samples, evaluate removal rates for filtration based systems, conduct case control studies to assess risk factors and evaluate 	new and existing	 treatment practices.
no	X or Y	difficult	unpredictable	difficult - easy	(\bdifficult) or (?!easy)(\b\w+)	 This basic sensitivity of flow properties to geometric variability underlies the reputation that fractured materials have for being 	difficult or unpredictable	.
yes	both X and Y	small	large	large - small	both (small) and (large)	 The in-situ inspection transmits real-time color video in 	both small and large	 diameter pipelines or tunnels.
yes	either X or Y	high	low	high - low	either (high) or (low)	 It can be configured to detect 	either high or low	 liquid levels and power failures.
no	X and Y	high	dry	dry - wet	(?!wet)(\b\w+) and (\bdry)	 In the pilot program, Aiken made sure that some meter pits were covered by sand, some were under water at times, while others were 	high and dry	.
no	X and Y	sturdy	easy	difficult - easy	(?!difficult)(\b\w+) and (\beasy)	 It is well-suited for boreholes and standpipes, and is 	sturdy and easy	 to read.
yes	X and Y	old	new	new - old	(old) and (new)	 PREFORMATTED TABLE Table 4 Initial commitments for the 	old and new	 contracts.
no	more X than Y	complex	private	private - public	more (?!public)(\b\w+) than (\bprivate)	 Finally, despite the fact that a shared-cache design is inherently 	more complex than private	 L2s, the entire design cycle, from design concept through initial product prototype, required only 15 months.
yes	X and Y	male	female	female - male	(male) and (female)	 Featured will be a nature photo contest, nature workshops of close-ups and scenics, instructional model shoots of live native animals with natural backdrops and 	male and female	 models with unique props.
yes	X and Y	male	female	female - male	(male) and (female)	 Significant group differences were found for all study variables when 	male and female	 scores were combined.
no	X or Y	major	predominant	major - minor	(\bmajor) or (?!minor)(\b\w+)	, " a situation in which military officers are 	major or predominant	 actors by virtue of their actual or threatened use of force.
no	X and Y	high	middle	high - low	(\bhigh) and (?!low)(\b\w+)	 Many 	high and middle	 ranking officers were @ @ @ @ @ @ @ @ @ @ Afzali, who was eventually executed in 1984.
yes	X and Y	major	minor	major - minor	(major) and (minor)	 Basically a Napoleonic heritage, its implementation went through some 	major and minor	 changes.
no	X and Y	individualistic	masculine	feminine - masculine	(?!feminine)(\b\w+) and (\bmasculine)	 An occupational attitude would imply a higher 	individualistic and masculine	 score on these work-related values.
yes	more X than Y	high	low	high - low	more (high) than (low)	 When asked whether " conscientious objection to military @ @ @ @ @ @ @ @ @ @ citizenship, " significantly 	more high than low	 scorers on patriotism (66 percent vs.
yes	between X and Y	high	low	high - low	between (high) and (low)	 Again, interesting to note is the reversed pattern 	between high and low	 scorers with regard to these two values.
no	X or Y	rare	difficult	difficult - easy	(?!easy)(\b\w+) or (\bdifficult)	 Even though appearing good without being good requires a special skill in the settings we are considering, it is not a 	rare or difficult	 skill to acquire.
no	X and Y	new	complex	new - old	(\bnew) and (?!old)(\b\w+)	 But as this article has shown, when it comes to 	new and complex	 problems such as global climate change, people often apply inappropriate models and thus draw invalid conclusions.
no	X and Y	rich	fertile	poor - rich	(\brich) and (?!poor)(\b\w+)	 The soil is extremely 	rich and fertile	, the climate is well suited to human beings and animals (neither too warm nor too cold), and the area is largely free of malaria and tse-tse fever.
no	X and Y	new	existing	new - old	(\bnew) and (?!old)(\b\w+)	 Disagreement over whether to introduce a new tax or a harmonized system that covers the sum of 	new and existing	 taxes is likely.
no	X and Y	hard	painful	hard - soft	(\bhard) and (?!soft)(\b\w+)	 In Mexico City, the use of air, water, and soils as a commons is clearly unsustainable, and the city's residents may soon confront 	hard and painful	 decisions.
yes	between X and Y	rich	poor	poor - rich	between (rich) and (poor)	 And while health anti crime are very important issues to London's citizens, the increasingly stark contrast 	between rich and poor	 is perhaps of even greater concern.
yes	both X and Y	public	private	private - public	both (public) and (private)	 2 The virtual saturation of the transport system, 	both public and private	, is extending ever further into the suburbs.
yes	X or Y	alive	dead	alive - dead	(alive) or (dead)	 It is not uncommon to see sparrows perching on tall branches of Se in the field, whether the plants are 	alive or dead	.
no	X and Y	large	powerful	large - small	(\blarge) and (?!small)(\b\w+)	 Known remingtonocetids had 	large and powerful	 tails and vertebral columns and relatively short legs, which were weight bearing.
no	X and Y	slow	cumbersome	fast - slow	(\bslow) and (?!fast)(\b\w+)	, Rodhocetus and Georgiacetus); they indicate that the limbs were short and not weight bearing in several taxa, implying that land locomotion was 	slow and cumbersome	.
no	X and Y	long	robust	long - short	(\blong) and (?!short)(\b\w+)	 Too little is known of this taxon to allow a full reconstruction, but important anatomical observations can be made: The tail was 	long and robust	, and the preserved limb bones-humerus (hum.
no	X and Y	left	right	right - wrong	(?!wrong)(\b\w+) and (\bright)	 Sacrum and 	left and right	 innominates form a strong and rigid bony girdle that anchors the hind limbs and supports much of the body in locomotion.
no	X and Y	long	narrow	long - short	(\blong) and (?!short)(\b\w+)	 The giant South American freshwater otter Pteronura brasiliensis uses caudal undulation: Sinusoidal motions of the vertebral column, like a wave moving through the entire spine, power a 	long and narrow	 tail that is dorsoventrally flat.
no	X and Y	long	powerful	long - short	(\blong) and (?!short)(\b\w+)	 Its 	long and powerful	 tail appears to be more important in propulsion than its limbs.
yes	X and Y	low	high	high - low	(low) and (high)	 The panels also contrast the pattern of indicator scores under scenarios of 	low and high	 concordant year-to-year variation for multiple-site surveys.
yes	X or Y	wet	dry	dry - wet	(wet) or (dry)	 One is the concordant variation exhibited by all sites in a network affected by yearly changes in regional phenomena, such as 	wet or dry	 years.
no	X and Y	rich	plausible	poor - rich	(\brich) and (?!poor)(\b\w+)	 And I'm impressed each time I encounter them by how 	rich and plausible	 they both seem and by how precisely they contradict each other.
no	X or Y	bad	trivial	bad - good	(\bbad) or (?!good)(\b\w+)	 And with or without the Judeo-Christian God, is n't it reasonable to think of creation as perfect rather than imperfect, in which case how does the noticeably 	bad or trivial	 fit into the picture?
no	X and Y	slow	complicated	fast - slow	(\bslow) and (?!fast)(\b\w+)	 The visual systems were 	slow and complicated	; to create a color image, they took multiple black-and-white images through different filters and then produced a composite.
no	X and Y	light	smooth	heavy - light	(\blight) and (?!heavy)(\b\w+)	 Yet the skin beneath his eyes is 	light and smooth	, and he still has a youthful, promising, essentially untroubled look that he would lose once he came to New York.
no	X and Y	neat	small	large - small	(?!large)(\b\w+) and (\bsmall)	 In a neighborhood of almost identical structures on identical lots, the house was painfully 	neat and small	: single-story, squat and square, with white trim and blue fiberboard shingles.
no	X and Y	long	heavy	heavy - light	(?!light)(\b\w+) and (\bheavy)	 In it are the biggest freshwater fish in the world, sturgeon, which get to be as 	long and heavy	 as Cadillacs.
no	X and Y	high	delicate	high - low	(\bhigh) and (?!low)(\b\w+)	 But he had the reserves of a 	high and delicate	 nature, reserves to be no less respected after death than during life.
no	X and Y	cold	colorless	cold - hot	(\bcold) and (?!hot)(\b\w+)	 When I began to cry and he did n't change his plans, I moved beyond hot red anger to something 	cold and colorless	 and irrevocable.
yes	X and Y	good	bad	bad - good	(good) and (bad)	 From 1793 to 1804, Dawson was Carter's 	good and bad	 angel.
yes	X and Y	public	private	private - public	(public) and (private)	 A uniform nationwide cut in admissions in every graduate department in the humanities might solve the problem; but who could impose such a cut on every university, 	public and private	, in every state?
no	X or Y	black	female	female - male	(?!male)(\b\w+) or (\bfemale)	 Since it is always easier to tell who is 	black or female	 than to tell who is good, many universities have been winning praise for concentrating on measurable diversity rather than unmeasured quality.
no	X and Y	optimistic	humble	optimistic - pessimistic	(\boptimistic) and (?!pessimistic)(\b\w+)	kept me 	optimistic and humble	.
no	X and Y	subtle	difficult	difficult - easy	(?!easy)(\b\w+) and (\bdifficult)	 It is passed among minority students by their minority peers, and is often 	subtle and difficult	 to point to directly.
no	X and Y	long	hard	hard - soft	(?!soft)(\b\w+) and (\bhard)	 I fought 	long and hard	 to have this initiative included in the master plan.
yes	X or Y	major	minor	major - minor	(major) or (minor)	 The additional requirement of a 	major or minor	 in education may also severely limit aspiring undergraduate generalists in the subjects with which they are acquainted outside of their arts and sciences majors.
no	X or Y	low	nonexistent	high - low	(\blow) or (?!high)(\b\w+)	 today, most have 	low or nonexistent	 standards.
no	X and Y	great	small	large - small	(?!large)(\b\w+) and (\bsmall)	 I think of her as crippled by self-consciousness and given over to her disappointments, 	great and small	.
no	X and Y	cold	bleak	cold - hot	(\bcold) and (?!hot)(\b\w+)	 Her kitchen is 	cold and bleak	 and almost unchanged since the day she and my father moved in here with their three daughters.
no	X and Y	new	vigorous	new - old	(\bnew) and (?!old)(\b\w+)	 From Potsdam to Moscow, vast arrays of documents suddenly surfaced, and helped fuel a 	new and vigorous	 recovery of the experience of several generations of men and women whose voices had been stilled.
