sent_id	class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post	text
6565	no	X and Y	good	pure	bad - good	(\bgood) and (?!bad)(\b\w+)	 After all, SHE is n't having one because she's a slut, it's just because she ca n't have a baby right now, her reasons are 	good and pure	.	 After all, SHE is n't having one because she's a slut, it's just because she ca n't have a baby right now, her reasons are  good and pure .
10327	no	X and Y	dirty	bad	bad - good	(?!good)(\b\w+) and (\bbad)	 Blah blah hoo hoo slaz paz bunk funk blither blather Romney is 	dirty and bad	 and that is that.	 Blah blah hoo hoo slaz paz bunk funk blither blather Romney is  dirty and bad  and that is that.
40196	no	X and Y	good	effective	bad - good	(\bgood) and (?!bad)(\b\w+)	 The image of a big bonfire was 	good and effective	.	 The image of a big bonfire was  good and effective .
33427	no	X and Y	good	honorable	bad - good	(\bgood) and (?!bad)(\b\w+)	 Putting your family first is 	good and honorable	 and noble and doing so means you're a good person.	 Putting your family first is  good and honorable  and noble and doing so means you're a good person.
49038	no	X and Y	good	faithful	bad - good	(\bgood) and (?!bad)(\b\w+)	 What a blessed day it will be when Jesus says'Well done my 	good and faithful	 Servant!	 What a blessed day it will be when Jesus says'Well done my  good and faithful  Servant!
37443	no	X and Y	wrong	bad	bad - good	(?!good)(\b\w+) and (\bbad)	 That shit is 	wrong and bad	 and they should feel bad.	 That shit is  wrong and bad  and they should feel bad.
27183	no	X and Y	well	good	bad - good	(?!bad)(\b\w+) and (\bgood)	 It's all 	well and good	 being big brother to the world except when your own country does n't really support it anymore.	 It's all  well and good  being big brother to the world except when your own country does n't really support it anymore.
30988	no	X and Y	good	pretty	bad - good	(\bgood) and (?!bad)(\b\w+)	 Not the fancy kinds (although I do like to plant at least one purple basil because it's so 	good and pretty	 in salads).	 Not the fancy kinds (although I do like to plant at least one purple basil because it's so  good and pretty  in salads).
24044	no	X and Y	good	productive	bad - good	(\bgood) and (?!bad)(\b\w+)	 In the meantime, one can now be confident that literary scholars will continue to make 	good and productive	 use of adaptationist research.	 In the meantime, one can now be confident that literary scholars will continue to make  good and productive  use of adaptationist research.
52385	no	X and Y	good	strong	bad - good	(\bgood) and (?!bad)(\b\w+)	 officials were saying there is very 	good and strong	 and positive cooperation between the C.	 officials were saying there is very  good and strong  and positive cooperation between the C.
24799	no	X and Y	good	evil	bad - good	(\bgood) and (?!bad)(\b\w+)	 It also runs afoul of the postmodernist tendency in higher education to explain all formulations of 	good and evil	 as authoritarian and repressive categories imposed by a society's ruling caste.	 It also runs afoul of the postmodernist tendency in higher education to explain all formulations of  good and evil  as authoritarian and repressive categories imposed by a society's ruling caste.
7940	no	X and Y	good	generous	bad - good	(\bgood) and (?!bad)(\b\w+)	 And life was sweet in that place, in the care of that 	good and generous	 sun.	 And life was sweet in that place, in the care of that  good and generous  sun.
2782	no	X and Y	good	loving	bad - good	(\bgood) and (?!bad)(\b\w+)	" "" She also says that Bobby is a "	good and loving	 father to their daughter, Bobbi Kristina, and also to his other three children, ages 13, 9 and 6.	" "" She also says that Bobby is a  good and loving  father to their daughter, Bobbi Kristina, and also to his other three children, ages 13, 9 and 6."
21730	no	X and Y	good	interesting	bad - good	(\bgood) and (?!bad)(\b\w+)	 I would say more so than men, however you pointed out how men do feel very much indeed and that felt 	good and interesting	 for me to realize.	 I would say more so than men, however you pointed out how men do feel very much indeed and that felt  good and interesting  for me to realize.
8655	no	X and Y	hot	bad	bad - good	(?!good)(\b\w+) and (\bbad)	 Anyway, she looks 	hot and bad	 ass, very good!	 Anyway, she looks  hot and bad  ass, very good!
1960	no	X and Y	conscious	good	bad - good	(?!bad)(\b\w+) and (\bgood)	" "" I wanted to build the Ben &; Jerry's of courier services, "" she says, "" to be socially "	conscious and good	 to employees.	" "" I wanted to build the Ben &; Jerry's of courier services, "" she says, "" to be socially  conscious and good  to employees."
19725	no	X and Y	good	decent	bad - good	(\bgood) and (?!bad)(\b\w+)	 I am sure there are some very sincere, 	good and decent	 people out there in LaLa land.	 I am sure there are some very sincere,  good and decent  people out there in LaLa land.
33113	no	X and Y	right	good	bad - good	(?!bad)(\b\w+) and (\bgood)	 Please give me the strength to resist the devil and do that which is 	right and good	 in your eyes.	 Please give me the strength to resist the devil and do that which is  right and good  in your eyes.
28457	no	X and Y	beautiful	good	bad - good	(?!bad)(\b\w+) and (\bgood)	 Letting go, will allow you to discover new parts of yourself that will be 	beautiful and good	 for your success.	 Letting go, will allow you to discover new parts of yourself that will be  beautiful and good  for your success.
5790	no	X and Y	rich	good	bad - good	(?!bad)(\b\w+) and (\bgood)	 A great many River Campus students are highly intelligent and some of them are 	rich and good	 looking.	 A great many River Campus students are highly intelligent and some of them are  rich and good  looking.
21077	no	X and Y	good	unchallenged	bad - good	(\bgood) and (?!bad)(\b\w+)	 I split my votes on the two referenda (no need for a constitutional change when there's a perfectly 	good and unchallenged	 state law on the books doing the same damn thing).	 I split my votes on the two referenda (no need for a constitutional change when there's a perfectly  good and unchallenged  state law on the books doing the same damn thing).
35718	no	X and Y	good	faithful	bad - good	(\bgood) and (?!bad)(\b\w+)	 So shall ye not only be Our 	good and faithful	 subjects, but render illustrious the best traditions of your forefathers.	 So shall ye not only be Our  good and faithful  subjects, but render illustrious the best traditions of your forefathers.
22637	no	X and Y	good	satisfactory	bad - good	(\bgood) and (?!bad)(\b\w+)	 If you are happy and try to make others happy, you will develop 	good and satisfactory	 habits.	 If you are happy and try to make others happy, you will develop  good and satisfactory  habits.
52521	no	X and Y	good	wicked	bad - good	(\bgood) and (?!bad)(\b\w+)	 s met her a few times before, likes her wicked, wild streak, and figures he might as well marry a 	good and wicked	 woman.	 s met her a few times before, likes her wicked, wild streak, and figures he might as well marry a  good and wicked  woman.
16953	no	X and Y	good	decent	bad - good	(\bgood) and (?!bad)(\b\w+)	 He is a 	good and decent	 man who wanted nothing more than to keep this great country of ours economically strong.	 He is a  good and decent  man who wanted nothing more than to keep this great country of ours economically strong.
39835	no	X and Y	good	inexpensive	bad - good	(\bgood) and (?!bad)(\b\w+)	 The food is always very 	good and inexpensive	.	 The food is always very  good and inexpensive .
15533	no	X and Y	whole	good	bad - good	(?!bad)(\b\w+) and (\bgood)	 For the love of all that's still 	whole and good	 still left in humanity.	 For the love of all that's still  whole and good  still left in humanity.
41232	no	X and Y	good	generous	bad - good	(\bgood) and (?!bad)(\b\w+)	 The people were pleased for the hunchback, for he was a 	good and generous	 man.	 The people were pleased for the hunchback, for he was a  good and generous  man.
12291	no	X and Y	good	identifiable	bad - good	(\bgood) and (?!bad)(\b\w+)	 Catechesis is failing and has been for many years, and for very 	good and identifiable	 reasons, yet Catholics have not really chosen to do anything about it.	 Catechesis is failing and has been for many years, and for very  good and identifiable  reasons, yet Catholics have not really chosen to do anything about it.
49568	no	X and Y	bad	dangerous	bad - good	(\bbad) and (?!good)(\b\w+)	 When supporters think these are Romney's positions, they are quick to judge him as 	bad and dangerous	.	 When supporters think these are Romney's positions, they are quick to judge him as  bad and dangerous .
48288	no	X and Y	good	evil	bad - good	(\bgood) and (?!bad)(\b\w+)	 We can not give th e ultimate definition of 	good and evil	 ourselves because of our self-centeredness.	 We can not give th e ultimate definition of  good and evil  ourselves because of our self-centeredness.
19661	no	X and Y	bad	ugly	bad - good	(\bbad) and (?!good)(\b\w+)	 I am learning that all of our cultures have good, 	bad and ugly	 in them but that we need to be adjusting our culture to that of one like Jesus.	 I am learning that all of our cultures have good,  bad and ugly  in them but that we need to be adjusting our culture to that of one like Jesus.
21168	no	X and Y	cutesy	bad	bad - good	(?!good)(\b\w+) and (\bbad)	 I think ampersands in titles are 	cutesy and bad	 news.	 I think ampersands in titles are  cutesy and bad  news.
22721	no	X and Y	true	good	bad - good	(?!bad)(\b\w+) and (\bgood)	 If you know what you believe to be 	true and good	, then you should fight for it however you may.	 If you know what you believe to be  true and good , then you should fight for it however you may.
41037	no	X and Y	good	evil	bad - good	(\bgood) and (?!bad)(\b\w+)	 The old tales say this also: In the wake of the @ @ @ @ @ @ @ @ @ @ world's nature, 	good and evil	 mingled.	 The old tales say this also: In the wake of the @ @ @ @ @ @ @ @ @ @ world's nature,  good and evil  mingled.
21737	no	X and Y	safe	good	bad - good	(?!bad)(\b\w+) and (\bgood)	 I would tend to think though, that especially when planning a new development, incorporating 	safe and good	 bike infrastructure into the design is likely to be less expensive and better than retrofitting already built communities.	 I would tend to think though, that especially when planning a new development, incorporating  safe and good  bike infrastructure into the design is likely to be less expensive and better than retrofitting already built communities.
17438	no	X and Y	good	holy	bad - good	(\bgood) and (?!bad)(\b\w+)	 He wants us to stop our sin and move our mind towards what is 	good and holy	.	 He wants us to stop our sin and move our mind towards what is  good and holy .
