sent_id	class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post	text
20355	yes	X and Y	cold	hot	cold - hot	(cold) and (hot)	 I had to do this maintenance more often than usual because 70% of our printers were outside of the warehouses, so 	cold and hot	 have an impact, and inside the office they last longer.	 I had to do this maintenance more often than usual because 70% of our printers were outside of the warehouses, so  cold and hot  have an impact, and inside the office they last longer.
11091	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 But if the 	hot and cold	 spots are truly cosmological, then @ @ @ @ @ @ @ @ @ @ the cosmic microwave background varies by no more than 16 parts per million.	 But if the  hot and cold  spots are truly cosmological, then @ @ @ @ @ @ @ @ @ @ the cosmic microwave background varies by no more than 16 parts per million.
34670	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 She held her breath and saw, as if from a distance, her @ @ @ @ @ @ @ @ @ @ stomach roiling, body frozen and immobile, she felt 	hot and cold	 at once.	 She held her breath and saw, as if from a distance, her @ @ @ @ @ @ @ @ @ @ stomach roiling, body frozen and immobile, she felt  hot and cold  at once.
20920	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 I ran 	hot and cold	 on his sickness.	 I ran  hot and cold  on his sickness.
47561	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 Ultimately, however, the definitive measurements may require a satellite akin to COBE, but which can detect 	hot and cold	 spots on a 0.	 Ultimately, however, the definitive measurements may require a satellite akin to COBE, but which can detect  hot and cold  spots on a 0.
7595	yes	X and Y	cold	hot	cold - hot	(cold) and (hot)	 And I knew that it had 	cold and hot	 spots, which did n't help it compete well.	 And I knew that it had  cold and hot  spots, which did n't help it compete well.
38933	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 The cabins have bathrooms, 	hot and cold	 running water, and gas stoves.	 The cabins have bathrooms,  hot and cold  running water, and gas stoves.
28558	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 Like a rock dropped into a pond, the Pacific's 	hot and cold	 spells send ripples spreading through the world's atmosphere, altering weather around much of the globe.	 Like a rock dropped into a pond, the Pacific's  hot and cold  spells send ripples spreading through the world's atmosphere, altering weather around much of the globe.
53147	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	") "" The Dead "" is crammed with the circulatory processes of distillation, "	hot and cold	, macrocosmic and microcosmic.	") "" The Dead "" is crammed with the circulatory processes of distillation,  hot and cold , macrocosmic and microcosmic."
724	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	" "" "" We're "	hot and cold	, up and down.	" "" "" We're  hot and cold , up and down."
20379	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 I have a bathroom with 	hot and cold	 running water, towels, and a mirror.	 I have a bathroom with  hot and cold  running water, towels, and a mirror.
12652	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 Combustion control is achieved by blending 	hot and cold	 gases to obtain appropriate ignition timing, much like adjusting hot water and cold water to get the right temperature for a morning shower.	 Combustion control is achieved by blending  hot and cold  gases to obtain appropriate ignition timing, much like adjusting hot water and cold water to get the right temperature for a morning shower.
33553	yes	X and Y	cold	hot	cold - hot	(cold) and (hot)	 Rather, eaten together, they achieved the intriguing contrast of 	cold and hot	, rich and clean, sweet and sour, crunchy and soft that works in the microcosm of each individual dish as well.	 Rather, eaten together, they achieved the intriguing contrast of  cold and hot , rich and clean, sweet and sour, crunchy and soft that works in the microcosm of each individual dish as well.
28788	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 Los Angeles (9) Running 	hot and cold	 6.	 Los Angeles (9) Running  hot and cold  6.
22130	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 If 	hot and cold	 water come from a single tap, the hot untreated water may mix with the cold treated water in the faucet.	 If  hot and cold  water come from a single tap, the hot untreated water may mix with the cold treated water in the faucet.
21826	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 I'm 	hot and cold	 on him (but all in a good way), he's so amazing one moment and then in the next you want to strangle him.	 I'm  hot and cold  on him (but all in a good way), he's so amazing one moment and then in the next you want to strangle him.
38986	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 The central region contains a few plumes, 	hot and cold	, in a partially random motion.	 The central region contains a few plumes,  hot and cold , in a partially random motion.
10506	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 Both have the most logical and legible controls of any models tested, porcelain top and lid, option for extra-rinse setting, and selectable automatic temperature control (can blend 	hot and cold	 water to obtain a preset temperature).	 Both have the most logical and legible controls of any models tested, porcelain top and lid, option for extra-rinse setting, and selectable automatic temperature control (can blend  hot and cold  water to obtain a preset temperature).
31187	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 Now the: most hostile are the most opposite, such as 	hot and cold	, bitter and sweet, moist and dry, and the like.	 Now the: most hostile are the most opposite, such as  hot and cold , bitter and sweet, moist and dry, and the like.
17073	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 He lives in a universe of light and dark, of 	hot and cold	, of smell and taste and texture and touch.	 He lives in a universe of light and dark, of  hot and cold , of smell and taste and texture and touch.
6118	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 A thermal camera can pick up a heat signature when there's nothing there, or find 	hot and cold	 spots that should n't exist.	 A thermal camera can pick up a heat signature when there's nothing there, or find  hot and cold  spots that should n't exist.
38658	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 The attraction features a red-planked walkway of slate-covered 	hot and cold	 thermal water pools.	 The attraction features a red-planked walkway of slate-covered  hot and cold  thermal water pools.
41035	yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 The old sink had separate faucets for the 	hot and cold	 water, and there were rust stains on the porcelain.	 The old sink had separate faucets for the  hot and cold  water, and there were rust stains on the porcelain.
43890	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 Therefore, communication from the Federal Reserve must be very guided in its approach - not too 	hot or cold	.	 Therefore, communication from the Federal Reserve must be very guided in its approach - not too  hot or cold .
7487	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 An easier approach to replacing or installing 	hot or cold	 water lines is to use more flexible tubing that accepts more forgiving fittings.	 An easier approach to replacing or installing  hot or cold  water lines is to use more flexible tubing that accepts more forgiving fittings.
31051	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 Nothing felt 	hot or cold	 or had any temperature effects at all that I was aware of.	 Nothing felt  hot or cold  or had any temperature effects at all that I was aware of.
34353	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 Serve 	hot or cold	.	 Serve  hot or cold .
22315	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 If it's daylight, they go out, rain or shine, 	hot or cold	.	 If it's daylight, they go out, rain or shine,  hot or cold .
5697	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 A condition is 	hot or cold	, warm or cool, excessive or deficient, located on the exterior or the interior.	 A condition is  hot or cold , warm or cool, excessive or deficient, located on the exterior or the interior.
48227	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 We are so luke warm that G-d wants to spue us out better we were 	hot or cold	.	 We are so luke warm that G-d wants to spue us out better we were  hot or cold .
24866	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 It can be served 	hot or cold	.	 It can be served  hot or cold .
26114	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 It stands there to greet us every day, whether it's 	hot or cold	.	 It stands there to greet us every day, whether it's  hot or cold .
7442	yes	X or Y	cold	hot	cold - hot	(cold) or (hot)	 Among the uses: As the final addition to shallow bowls of 	cold or hot	 soups.	 Among the uses: As the final addition to shallow bowls of  cold or hot  soups.
19175	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 How to use: Stir in juice or sprinkle on 	hot or cold	 cereal.	 How to use: Stir in juice or sprinkle on  hot or cold  cereal.
30658	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 No matter if it's 	hot or cold	 or rainy or buggy, there's always a place to enjoy the scenery.	 No matter if it's  hot or cold  or rainy or buggy, there's always a place to enjoy the scenery.
34350	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 Serve 	hot or cold	 with bread or crackers.	 Serve  hot or cold  with bread or crackers.
48673	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 We sit in 	hot or cold	 stadiums, rain, sleet and snow to watch our teams and support our players.	 We sit in  hot or cold  stadiums, rain, sleet and snow to watch our teams and support our players.
34370	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 Serve the biscuits 	hot or cold	 to sop up the potlikker.	 Serve the biscuits  hot or cold  to sop up the potlikker.
24652	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 Is it 	hot or cold	?	 Is it  hot or cold ?
11319	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 But no war, 	hot or cold	, is in fact a useful model to meet the challenge of world trade competition.	 But no war,  hot or cold , is in fact a useful model to meet the challenge of world trade competition.
28263	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 Label which rooms each damper controls; if there are rooms that are always 	hot or cold	, adjusting dampers can improve your winter comfort.	 Label which rooms each damper controls; if there are rooms that are always  hot or cold , adjusting dampers can improve your winter comfort.
46330	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 This stovetop pudding can be served 	hot or cold	.	 This stovetop pudding can be served  hot or cold .
29187	yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 Maple Cherry Sauce Here's a sauce that can be used 	hot or cold	 as a topping for grilled meats, yogurt, ice cream, or cheesecake.	 Maple Cherry Sauce Here's a sauce that can be used  hot or cold  as a topping for grilled meats, yogurt, ice cream, or cheesecake.
