sent_id;class;pattern;X_found;Y_found;pair;context_pre;costr;context_post;antonymous_value
35834;no;X and Y;hot;sweaty;cold - hot; So, five minutes into the drive when I was feeling ;hot and sweaty; and thinking I was going to end up with a headache, I did not want to say anything.;
21608;no;X and Y;cold;dark;cold - hot; I wil be going home tonight to ;cold and dark; house.;
34405;no;X and Y;hot;massive;cold - hot; Several astronomers are focusing their attention on the extremely ;hot and massive; star Theta(1) C Orionis, the brightest star in the nebula's central star cluster called the Trapezium.;
8013;no;X and Y;cold;aloof;cold - hot; And people say Obama is ;cold and aloof; and distant, but.;
32461;no;X and Y;cold;damp;cold - hot; Outside, it was ;cold and damp; enough to make you feel vulnerable, like an animal smelling its own death.;
3083;no;X and Y;cold;damp;cold - hot;" "" The cavern was ";cold and damp;.;
42755;no;X and Y;sunny;hot;cold - hot; The weather turned from cool and cloudy to ;sunny and hot;, which meant two things-water fights and swim breaks.;
54157;no;X and Y;hot;healthy;cold - hot;com) Come home to a ;hot and healthy; meal.;
39934;no;X and Y;cold;extreme;cold - hot; The genus'sciurus'literally translated means'to sit in its own shade of its tail,'the habit squirrels have during ;cold and extreme; heat.;
39745;no;X and Y;hot;widespread;cold - hot; The fire record seems to indicate that the fire or fires was really ;hot and widespread;.;
29186;no;X and Y;cold;frigid;cold - hot; Many, many times I manned a Missle Crew in Germany during ;cold and frigid; snowstorms.;
39336;no;X and Y;gray;cold;cold - hot; The day was ;gray and cold;, though walking in the damp air felt less chilly than their drafty boarding @ @ @ @ @ @ @ @ @ @ and Lorenzo had his short-stocked shotgun.;
14363;no;X and Y;rainy;cold;cold - hot; Every morning I'd look outside, see it was ;rainy and cold;, and my attitude was like,'Oh, no, here we go again.;
32767;no;X and Y;dark;cold;cold - hot; People assume some narrow stereotypes: space and aliens and ;dark and cold; and geeky.;
12879;no;X and Y;hot;frothy;cold - hot; Cook 2 minutes, whisking constantly, until ;hot and frothy;.;
31211;no;X and Y;dense;hot;cold - hot; Now why was the Universe in an extremely ;dense and hot; state?;
11617;no;X and Y;stoic;cold;cold - hot; But the usually ;stoic and cold; Murray just could n't contain his emotions anymore.;
1964;no;X and Y;tired;cold;cold - hot;" "" I was ";tired and cold;.;
5839;no;X and Y;cold;steady;cold - hot; A light rain had begun to fall, too, and it had the feel of a genuine Boston drizzle, ;cold and steady; toward the bleak fag end of December.;
1767;no;X and Y;hot;humid;cold - hot;" "" How many times can you say,'It's going to be ";hot and humid;'?;
25067;no;X and Y;short;cold;cold - hot; It got very cold reviews from the newspapers, very poor, ;short and cold; because many people did n't like the film on a certain level, you know.;
22249;no;X and Y;cold;disgruntled;cold - hot; If enough people become hungry, ;cold and disgruntled;, the effort to hold together what remains of the union may finally collapse.;
20342;no;X and Y;cold;numb;cold - hot; I had no clue what was happening, with the heart racing, hot, ;cold and numb; extremities.;
5280;no;X and Y;pale;cold;cold - hot; @ @ @ @ @ @ @ @ @ @ The boy was breathing more easily now, and though he remained ;pale and cold;, he was at least alive.;
26399;no;X and Y;hot;humid;cold - hot; It was a ;hot and humid;" 92-degree day; pretty hot considering it was September 28th.";
4110;no;X and Y;cold;damp;cold - hot; (AP) -- The cemetery is ;cold and damp;, and the mother shivers as she places a bouquet of dried flowers on her child's grave.;
5788;no;X and Y;hot;humid;cold - hot; A great building where it is n't ;hot and humid;, the other team having to travel as much as the Kings.;
42717;no;X and Y;cold;refreshing;cold - hot; The water tasted faintly of sulfur but it was ;cold and refreshing; anyway.;
25146;no;X and Y;cold;heartless;cold - hot; It has its other reliable ritualistic components, like joking about how ;cold and heartless; the previous night's @ @ @ @ @ @ @ @ @ @ of group that would give a condom to a panda.;
19319;no;X and Y;sharp;hot;cold - hot; However, many are hard to peel and can taste rather ;sharp and hot; when they're raw (cooking tempers their flavor).;
4531;no;X and Y;cold;later;cold - hot; -- just to illustrate), then this would have a significant impact as it would bias early years to ;cold and later; years to hot and produce a warming trend (or at least reduce an existing cooling trend).;
37980;no;X and Y;cold;imperious;cold - hot; The Chamberlain, a ;cold and imperious; man, gave a harsh gasp.;
21601;no;X and Y;purple;hot;cold - hot; I wear knee socks, knitted caps and scarves, hellokitty pants, lots of ;purple and hot; pink (and dye my hair the same colors sometimes), and I love it.;
10133;no;X and Y;cold;damp;cold - hot; Being from one of those ;cold and damp; countries myself, I persevered and enjoyed the strange experience.;
9805;no;X and Y;cold;windy;cold - hot; Be aware of this and do n't over work them on very ;cold and windy; days.;
1301;no;X and Y;sweet;hot;cold - hot;" "" Chicken Madness, Chicken Madness, Chicken Madness, "" that's all I hear, all day long, "" says Rose about the grilled chicken sub stuffed with onions, ";sweet and hot; peppers, garlic, cheese, bacon, lettuce, tomato and mayo.;
49997;no;X and Y;hot;blue;cold - hot; While all the stars shown are initially ;hot and blue;, some reach the end of their lives during the simulation and evolve to cooler red giant stars.;
23311;no;X and Y;cold;detached;cold - hot;" In both images Joyce Mtimkhulu is in the midst of giving testimony; responding to Van Rensburg, who remains ";cold and detached;.;
7441;no;X and Y;cold;quiet;cold - hot; Among the things he would not write Clarahe would never write a word of this-was how seductive he'd found the ;cold and quiet;.;
34813;no;X and Y;hot;nauseous;cold - hot; She pressed her <br> knees together, feeling ;hot and nauseous;.;
39337;no;X and Y;hazy;cold;cold - hot; The day was ;hazy and cold;, the air full of dust, tired drivers next to us, ogling and stupid, giving us the finger.;
6203;no;X and Y;hot;primal;cold - hot; ANDY AND AMY having extremely ;hot and primal;" sex on Jim Morrison's grave, lit by dozens of flickering candles people have "" left for Jim "".";
33469;no;X and Y;hot;bubbly;cold - hot; REHEATING Thaw, then cook in a covered saucepan over low heat, stirring occasionally, until ;hot and bubbly;.;
26895;no;X and Y;cold;miserable;cold - hot; It's ;cold and miserable; and since I do n't snow ski, what is exciting about being outside where I have to bundle up?;
42803;no;X and Y;misty;cold;cold - hot; The wind was ;misty and cold; @ @ @ @ @ @ @ @ @ @ dozen multihued hang gliders were swooping along the shore, scattering the gulls.;
11183;no;X and Y;hot;dusty;cold - hot; But it is burning ;hot and dusty; there so I postpone my journey to Turkey for a cloudy day.;
592;no;X and Y;Concise;cold;cold - hot;" "" ";Concise and cold;, just like our fearless leader.;
49620;no;X and Y;cold;blustery;cold - hot; When the weather is ;cold and blustery;.;
44405;no;X and Y;cold;distant;cold - hot; They are a disposable people, a diverse plurality stuck in a postage stamp-size fort in an ocean of forest, locked into mortal deadly conflict because of the policies of ;cold and distant; European monarchs.;
38069;no;X and Y;cold;soggy;cold - hot; The French Toast was ;cold and soggy;.;
37325;no;X and Y;insane;cold;cold - hot; That is totally ;insane and cold; blooded murder!;
51905;no;X and Y;warm;cold;cold - hot; essentially, the formation of ;warm and cold; fronts.;
18665;no;X and Y;cold;rigid;cold - hot; His hands are ;cold and rigid;.;
31440;no;X and Y;red;hot;cold - hot; Offered in black, blue, ;red and hot; pink these simple but highly effective skins can keep your Droid RAZR M coming back for more.;
53939;no;X and Y;hot;sour;cold - hot;95) are balanced by ;hot and sour; noodles, and lemon and garlic-marinated shrimp ($ 9.;
54014;no;X and Y;amorous;hot;cold - hot;He can be dark and broody like in Drive and ;amorous and hot; like in Blue Valentine and really sweet and loving as in the The Notebook.;
53320;no;X and Y;cold;mushy;cold - hot;) and the sweet potatoes were flat out gross, ;cold and mushy;.;
17191;no;X and Y;cold;gray;cold - hot; He peered once through a crack in the stones, ;cold and gray;, his hand upon them, making certain no one was in the outer hall.;
21784;no;X and Y;horny;hot;cold - hot; I'd shaken hands with Gerhand (his was small, ;horny and hot;) and decided to soak up some atmosphere-get an idea of how the Four Mile Circus operated.;
3527;no;X and Y;warm;hot;cold - hot;" "" To increase your chances of making the sale, follow these three commandments: * KNOW THY CUSTOMER Kotler evaluates potential customers as cool, ";warm and hot; prospects.;
2330;no;X and Y;hot;muggy;cold - hot;" "" It's cool up here, but it's plenty ";hot and muggy; down there.;
2248;no;X and Y;hot;humid;cold - hot;" "" It was a ";hot and humid; summer day.;
18144;no;X and Y;hot;sweet;cold - hot; Her mouth had tasted of strawberry wine, ;hot and sweet;.;
49095;no;X and Y;homeless;cold;cold - hot; What have we gotten for that money, we are in the same spot we were in before the election AND the people affected by Sandy are still ;homeless and cold; and hungry.;
6310;no;X and Y;cold;windy;cold - hot; According to the authors,'We find that high storm activity occurred periodically with a frequency of about 1,500 years, closely related to ;cold and windy; periods.;
13079;no;X and Y;cloudy;cold;cold - hot; D-Day dawned ;cloudy and cold;.;
24517;no;X and Y;mild;cold;cold - hot; Instead, the seasons seemed confused, intermittently ;mild and cold; and then mild again.;
30245;no;X and Y;cold;aloof;cold - hot; My mother did not shop, and my father was not ;cold and aloof;, nor was he addicted to the sports page of the newspapers.;
3413;no;X and Y;cold;sharp;cold - hot;" "" They were specifically set to attack the copper compound of the superconductor @ @ @ @ @ @ @ @ @ @ by gobblers, "" Stavenger said, his voice as ";cold and sharp; as an icepick.;
918;no;X and Y;cold;icy;cold - hot;" "" A lot of people find that movie kind of ";cold and icy;, but she brings some warmth to it.;
3761;no;X and Y;cold;congested;cold - hot;" "" When Sam brought him to Lexington, he just had some shipping issues and got a little bit of a ";cold and congested;.;
49378;no;X and Y;cold;horrible;cold - hot; When I went in the hospital there was snow all over the ground, everything was gray and ;cold and horrible;, just like the weather's been lately.;
