sent_id;class;pattern;X_found;Y_found;pair;context_pre;costr;context_post;antonymous_value
48217;yes;X and Y;major;minor;major - minor; We are not officially recognized by the Pope because we have an LGBTQ Studies ;major and minor; program, as well as many, many faculty who are deeply involved in progressive activism.;
36450;yes;X and Y;major;minor;major - minor; Start with tonic and dominant patterns in ;major and minor; keys.;
19387;yes;X and Y;minor;major;major - minor; However, the incidence of ;minor and major; bleeding episodes was lower at all levels of platelet counts in our study clan in earlier ones.;
49564;yes;X and Y;minor;major;major - minor; When students master that pattern, expand to intervals of ;minor and major; thirds.;
37727;yes;X and Y;major;minor;major - minor; The ;major and minor; salivary glands represent the most common sites of primary clear cell carcinoma of the head and neck.;
40068;yes;X and Y;major;minor;major - minor; The harmonic series is in everybody -- the octave, the fifth, the fourth, the third, the ;major and minor; seconds.;
49230;yes;X and Y;major;minor;major - minor; What we have just learned is that our hearts are exquisite pumps that deliver enriched blood into arteries, a network of ;major and minor; thoroughfares which feed every cell in the body.;
21512;yes;X and Y;major;minor;major - minor; I was involved in channels of dialogue in one way or other, in ;major and minor; roles, as of 1973-1974, when I served here in Washington, D.;
15555;yes;X and Y;major;minor;major - minor; For the remainder of the'77 season as well as 1978-79, Donnie would be shuttled back and forth between the Cubs ;major and minor; league teams.;
2260;yes;X and Y;minor;major;major - minor;" "" It was in a way absurd, but I was quite happy developing this project, "" says the physicist and author, whose career helped shape many landmarks - ";minor and major; - of the nuclear age.;
32654;yes;X and Y;major;minor;major - minor; Participants completed a short informational survey, reporting their age, ethnic affiliation, academic standing, year on team, academic ;major and minor;, year of high school graduation, and prior college attendance.;
12990;yes;X and Y;major;minor;major - minor; Creation of seawater begins with fresh water to which salt and various ;major and minor; elements are added -- an artificial medium that is cleaner and safer than natural seawater.;
2856;yes;X and Y;major;minor;major - minor;" "" Simply casting more Black actors and actresses in the countless ";major and minor; character roles that routinely go to Whites would go far in getting beyond the same old tired clichs.;
13842;yes;X and Y;minor;major;major - minor; Each team begins the game with six behavior points, and each ;minor and major;" penalty results in the loss of one point until the team exceeds the limit determined by league administrators (Gilbert, Trudel, &; Bloom, 1995).";
49449;yes;X and Y;major;minor;major - minor; When establishing the shapes of ;major and minor; variations, make @ @ @ @ @ @ @ @ @ @ the object.;
46794;yes;X and Y;major;minor;major - minor; Throughout the nineteen-nineties, a number of Chinese herbalists had established themselves in the ;major and minor;" cities of Ivory Coast; Wu's cousin was one of these, and he'd urged Wu to join him.";
10206;yes;X and Y;major;minor;major - minor; Besides learning life-saving techniques, such as CPR, you'll also learn how to recognize and treat ;major and minor; backpacking emergencies.;
37984;yes;X and Y;major;minor;major - minor; The Chinese government estimates that ;major and minor; flooding has cost more than 1 million lives this century.;
46390;yes;X and Y;major;minor;major - minor; This use of phrase cadence pitches alternately, suggesting a ;major and minor; tonality, is another feature based on the highland wayno.;
7469;yes;X and Y;major;minor;major - minor;" An additional twenty-three units were required for completion in the lower division; however, these units could be either "" general electives or courses in the ";major and minor;" fields "" (Fresno State College 1950, 37).";
32225;yes;X and Y;major;minor;major - minor; Other pieces ;major and minor; similarly evolved over time.;
22934;yes;X as well as Y;major;minor;major - minor; In 1971, the USDA issued a report** noting that ;major as well as minor; health problems are diet-related.;
49835;yes;X or Y;minor;major;major - minor; Whether it's a ;minor or major; one depends whether the EU or fiscal cliff issues turn ugly.;
33314;yes;X or Y;major;minor;major - minor; Problems that they encounter may be unstructured or structured, complex or simple, ;major or minor;, urgent or not, and involve varying degrees of cost, risk, and uncertainty.;
34450;yes;X or Y;major;minor;major - minor;" Sharp called his critics the "" ain't-it-awful crowd, "" and they seemed to howl at everypolicy or personnel shift, ";major or minor;.;
52409;yes;X or Y;major;minor;major - minor; or master's ;major or minor;).;
46120;yes;X or Y;major;minor;major - minor; This metaphoric expression alludes to the leagues of baseball clubs, categorized as ;major or minor;.;
51068;yes;X or Y;major;minor;major - minor; You can teach thirds by singing up a portion of the scale and then outlining the interval of the ;major or minor; third-as in the pattern do-re-mi-redo-mi-do.;
9187;yes;X or Y;major;minor;major - minor; As students learn a particular ;major or minor; key, ask them to write a melody for their instrument in that key.;
19151;yes;X or Y;major;minor;major - minor; How often do we have the students think specifically about warm-up patterns, whether stepwise or skipping and ;major or minor;?;
14339;yes;X or Y;minor;major;major - minor; Every day we feel the soul's ;minor or major; discomforts, but because we habitually overlook these signals of soul pain, we may fail to respond.;
7036;yes;X or Y;major;minor;major - minor; Almost all the female cast wants him, ;major or minor; characters.;
13666;yes;X or Y;minor;major;major - minor; Drinking water: There are 10 facilities with ;minor or major; problems, but there is not yet a risk to public health.;
32246;yes;X or Y;major;minor;major - minor; Other wise it will depend upon the installer to determine if it is a ;major or minor; alteration.;
41916;yes;X or Y;major;minor;major - minor; The science foundation reported in 2000 that 31 percent of math teachers and 20 percent of science teachers in grades 7-12 lack a ;major or minor; in their subjects.;
28841;yes;X or Y;major;minor;major - minor; Lower-achieving classes are more often taught by teachers without a ;major or minor; in the field than are higher-achieving classes.;
25892;yes;X or Y;minor;major;major - minor; It may have a ;minor or major; birth defect, or the man may have expressed or implied he does not want the child.;
